customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,total_claim_amount,number_of_open_complaints,number_of_policies,response,coverage,education,effective_to_date,employmentstatus,location_code,vehicle_size,state_Arizona,state_California,state_Nevada,state_Oregon,state_Washington,marital_status_Divorced,marital_status_Married,marital_status_Single,policy_type_Corporate Auto,policy_type_Personal Auto,policy_type_Special Auto,policy_Corporate L1,policy_Corporate L2,policy_Corporate L3,policy_Personal L1,policy_Personal L2,policy_Personal L3,policy_Special L1,policy_Special L2,policy_Special L3,policy_type_Corporate Auto,policy_type_Personal Auto,policy_type_Special Auto,renew_offer_type_Offer1,renew_offer_type_Offer2,renew_offer_type_Offer3,renew_offer_type_Offer4,sales_channel_Agent,sales_channel_Branch,sales_channel_Call Center,sales_channel_Web,vehicle_class_Four-Door Car,vehicle_class_Luxury Car,vehicle_class_Luxury SUV,vehicle_class_SUV,vehicle_class_Sports Car,vehicle_class_Two-Door Car,day_of_week,month,gender_F,gender_M
7713.494046,45506,66,16,32,316.8,2,2,0,0,2,2011-02-20,4,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6,2,0,1
7290.069769,0,102,11,70,489.6,1,3,0,0,0,2011-02-15,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,1
4772.943848,20993,133,35,90,638.4,0,1,1,1,0,2011-02-18,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4,2,0,1
6806.491395,37839,86,35,77,465.633954,0,9,0,1,0,2011-01-21,4,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,4,1,0,1
2469.781334,92711,62,24,10,368.400146,0,1,0,0,2,2011-01-15,4,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,5,1,1,0
3103.923041,74665,78,10,90,236.902001,2,1,0,1,1,2011-02-05,4,2,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5,2,1,0
2981.875575,0,83,26,89,582.679087,0,1,0,1,1,2011-02-24,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,3,2,0,1
8902.737595,46833,112,6,3,64.109663,0,9,0,0,2,2011-01-05,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,1
5499.447223,88768,68,17,77,326.4,0,7,0,0,0,2011-01-28,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,1,1,0
15023.59858,28262,192,9,77,921.6,0,3,0,0,0,2011-01-12,4,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,2,1,0,1
2509.107875,33555,63,17,11,101.89645,0,1,0,0,2,2011-02-16,4,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2,2,1,0
3133.503432,58850,78,20,26,143.747794,0,1,0,1,3,2011-02-07,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0
3837.451863,21880,97,29,37,424.077159,0,1,0,1,1,2011-01-13,4,2,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,3,1,0,1
11790.49617,25251,66,13,43,316.8,0,2,1,0,1,2011-01-03,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1
7838.068321,0,69,9,12,2.704934,0,2,0,0,3,2011-02-17,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3,2,1,0
4305.808345,24188,109,14,82,523.2,0,1,0,0,0,2011-01-21,4,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,4,1,0,1
5973.976904,41611,74,14,8,113.801497,0,8,0,0,2,2011-01-26,4,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,0
5670.442396,28406,72,16,35,192.87572,1,4,0,0,2,2011-01-31,4,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0
4731.749346,69833,118,32,99,828.662719,0,1,0,2,1,2011-01-02,4,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6,1,0,1
8026.379641,0,74,15,91,532.8,0,2,0,0,0,2011-02-07,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,1,0
4022.963529,0,117,6,1,975.107098,0,1,0,0,0,2011-01-26,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,1
9618.310865,80536,119,5,83,53.798708,0,3,0,0,0,2011-01-11,4,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0
2274.775451,0,63,2,5,606.642452,0,1,0,0,1,2011-01-15,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5,1,1,0
9552.926922,97732,79,0,70,289.9122,0,2,0,1,1,2011-02-08,4,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,2,1,0
10388.55323,61222,89,20,55,392.604371,0,2,0,1,2,2011-01-11,4,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0
2470.121222,0,74,7,20,721.242206,0,1,0,0,1,2011-01-09,0,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,1,0,1
5619.068508,50335,140,9,54,456.52385,0,1,0,2,3,2011-02-04,4,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,2,0,1
9047.119209,0,127,30,11,1087.995426,0,6,0,1,0,2011-01-21,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,4,1,1,0
6692.143668,63221,168,28,49,806.4,0,1,0,2,0,2011-02-16,4,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,2,0,1
3731.504584,0,96,31,34,460.8,0,1,1,1,0,2011-02-24,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,2,1,0
3660.770258,64495,92,34,30,251.992083,0,1,0,1,2,2011-01-18,4,2,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1
7928.829252,0,72,7,75,345.6,0,2,0,0,1,2011-01-30,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,6,1,1,0
5011.751577,28859,67,24,51,321.6,3,4,0,0,2,2011-01-09,4,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6,1,1,0
7988.258292,77330,99,0,21,99.257608,0,3,0,1,0,2011-02-01,4,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2,1,0
3885.456401,0,105,3,92,504.0,0,1,1,2,1,2011-02-28,0,1,2,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1
2659.337982,24495,70,29,65,336.0,0,1,0,0,2,2011-01-31,4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1
8564.768226,95697,107,29,29,178.006524,0,9,1,0,0,2011-02-17,4,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,2,0,1
4885.162511,26372,126,11,7,604.8,0,1,0,1,0,2011-02-12,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,5,2,0,1
9753.307106,17514,127,2,5,8.312729,0,3,0,1,2,2011-02-24,2,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,2,1,0
2946.153697,89270,74,17,90,316.599228,0,1,0,0,2,2011-02-01,4,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,2,1,0
2581.110945,29757,65,13,55,312.0,0,1,0,0,0,2011-02-06,4,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,6,2,0,1
3517.385764,51814,92,28,89,56.300724,0,1,0,1,1,2011-01-23,4,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,0,1
9743.350113,24028,82,14,27,393.6,0,2,0,1,2,2011-01-21,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,4,1,1,0
3873.647046,28142,105,18,50,701.708239,0,1,1,0,1,2011-01-20,3,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,3,1,0,1
7649.28199,52705,64,14,8,128.705563,1,2,0,0,2,2011-01-06,4,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,1,0
2287.59692,0,63,1,5,679.368378,0,1,0,0,0,2011-02-22,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,2,0,1
4475.424592,84903,111,7,63,497.126827,0,1,0,0,1,2011-02-27,4,2,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6,2,1,0
8714.922135,0,118,14,64,566.4,0,4,1,0,1,2011-02-21,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0
2248.449633,24910,63,7,63,347.857619,1,1,1,0,2,2011-01-29,3,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5,1,1,0
7416.197322,0,77,15,12,554.4,2,2,0,1,2,2011-02-22,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2,0,1
7771.158973,21876,68,12,28,465.41477,0,2,0,0,3,2011-02-21,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,1
6968.3419,0,69,33,61,496.8,1,2,0,0,2,2011-01-10,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
4250.282624,0,61,17,1,292.8,1,7,1,0,0,2011-01-18,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0
2413.139714,27501,63,20,0,542.319401,0,1,0,0,1,2011-01-27,2,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,3,1,0,1
15363.84716,15897,101,30,99,303.148399,0,2,0,2,4,2011-01-15,1,2,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,5,1,1,0
8456.961887,25141,73,12,4,25.438063,1,2,0,0,1,2011-01-09,4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,6,1,1,0
2189.642522,0,61,5,46,292.8,3,1,0,0,1,2011-01-28,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,4,1,1,0
5780.182197,51066,74,23,0,787.993313,0,8,1,0,0,2011-02-26,4,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,5,2,0,1
4639.981638,28358,117,24,37,84.024413,0,1,0,0,2,2011-01-04,4,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0
4465.335703,61846,112,1,48,215.8182,0,1,0,0,1,2011-02-01,4,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0
5968.118877,90972,74,3,47,232.926145,0,8,0,0,2,2011-01-27,4,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,0
5097.763337,0,74,3,95,532.8,0,7,0,0,1,2011-02-14,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0
4076.634665,29549,104,17,51,710.433775,0,1,0,0,2,2011-01-23,4,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,6,1,1,0
12252.60179,0,115,12,17,552.0,1,2,0,2,2,2011-02-18,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,2,1,0
4892.435461,21709,62,28,17,408.374746,0,3,0,0,0,2011-02-18,4,1,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,4,2,0,1
9942.304791,67890,85,23,57,408.0,0,2,0,1,2,2011-01-19,4,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0,1
3735.838129,0,110,3,16,792.0,0,1,0,0,2,2011-01-04,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
13117.52215,84311,111,11,98,532.8,4,2,0,0,0,2011-02-07,4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0
4574.524094,99316,114,26,53,754.358929,0,1,0,0,1,2011-01-30,4,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,6,1,1,0
5470.060561,54507,138,20,11,702.990032,0,1,1,1,2,2011-02-17,4,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3,2,1,0
2978.84601,64586,76,3,17,206.837111,0,1,0,1,2,2011-01-13,4,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,3,1,1,0
6410.967544,61709,82,5,41,275.395894,2,7,0,1,1,2011-02-08,4,2,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2,0,1
4479.023088,94656,111,12,79,459.738128,1,1,0,0,3,2011-01-29,4,2,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,1,0,1
2383.731879,0,69,5,40,496.8,0,1,0,0,0,2011-02-05,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,5,2,1,0
2764.493659,61085,70,27,34,336.0,1,1,0,0,2,2011-01-20,4,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,1
7920.105377,89284,67,7,31,321.6,3,2,0,0,2,2011-01-27,4,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,1,1,0
6889.097981,0,63,6,12,302.4,0,2,0,0,0,2011-01-09,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,6,1,1,0
3274.194616,31686,81,11,33,430.994107,0,1,0,1,2,2011-01-11,4,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0
9951.707743,56855,255,12,1,1836.0,0,1,0,2,0,2011-02-17,4,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,3,2,0,1
2521.555686,53703,67,3,45,67.632476,2,1,0,0,2,2011-02-16,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1
6047.02516,20396,76,15,60,364.8,1,4,1,1,1,2011-02-19,4,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,5,2,0,1
11140.30248,27679,150,30,28,722.486994,0,3,0,2,3,2011-01-21,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,4,1,1,0
4334.064096,23904,123,1,67,590.4,3,1,1,1,2,2011-02-27,3,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6,2,1,0
2799.74791,65351,69,4,54,481.027516,0,1,0,0,0,2011-02-04,4,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,2,1,0
7923.136624,0,113,20,1,1124.427734,0,7,0,0,1,2011-01-18,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1
3688.110888,0,63,0,54,669.682001,3,7,0,0,0,2011-02-03,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,2,0,1
12067.45599,0,116,14,35,1284.093173,0,2,0,0,1,2011-01-02,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,6,1,0,1
2924.976721,64459,72,16,64,240.259479,0,1,0,0,1,2011-01-09,4,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,1,1,0
15014.0927,32961,190,13,53,912.0,0,3,0,2,1,2011-01-19,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,1,0,1
9277.233839,71416,116,10,0,556.8,0,3,0,0,0,2011-01-11,4,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0
6274.123875,68964,78,15,6,115.086827,0,3,0,1,2,2011-01-31,4,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
3886.647414,78108,98,12,34,470.4,0,1,0,1,0,2011-01-11,4,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1
4386.277558,10621,67,28,22,321.6,0,5,1,0,1,2011-02-11,3,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,2,0,1
11365.26766,84910,95,4,69,383.167471,0,2,0,1,1,2011-01-22,4,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,5,1,0,1
5610.96434,77493,70,2,35,307.963291,0,3,0,0,0,2011-02-24,4,2,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,3,2,1,0
2912.892035,81097,74,7,67,355.2,0,1,0,0,1,2011-02-28,4,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1
6915.729915,96610,85,6,23,520.364752,0,3,0,1,1,2011-01-25,4,1,2,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0
6262.663307,30110,159,20,71,466.436375,0,1,0,2,1,2011-02-26,4,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,5,2,0,1
6503.397049,22081,84,1,9,451.670309,0,6,1,1,0,2011-02-19,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,5,2,1,0
8007.399376,0,112,12,93,537.6,0,3,1,0,0,2011-01-02,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,6,1,1,0
2929.916512,98473,72,19,69,345.6,0,1,0,0,1,2011-01-02,4,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,6,1,0,1
5969.55297,97431,74,1,72,355.2,0,3,0,0,2,2011-01-26,4,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,2,1,1,0
5473.15987,93870,69,1,96,331.2,0,8,0,0,2,2011-02-02,4,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,1
5645.396665,50366,72,9,5,428.734656,0,9,0,0,0,2011-02-27,4,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,6,2,0,1
6369.262355,34498,83,30,72,398.4,0,7,1,1,0,2011-01-20,4,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,3,1,0,1
11833.76732,16552,103,23,53,494.4,0,2,0,0,1,2011-01-17,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
6121.107929,26787,77,7,50,369.6,0,5,0,1,1,2011-01-17,4,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0
5159.369746,0,74,2,42,831.752839,0,9,0,0,1,2011-02-24,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,2,0,1
